"Plot Title: Multitron Temperature Stability"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 20490105, SEN S/N: 20490105)","Coupler Detached (LGR S/N: 20490105)","Coupler Attached (LGR S/N: 20490105)","Host Connected (LGR S/N: 20490105)","Stopped (LGR S/N: 20490105)","End Of File (LGR S/N: 20490105)"
73,12/13/18 03:00:00 AM,18.200,,,,,
74,12/13/18 03:05:00 AM,18.176,,,,,
75,12/13/18 03:10:00 AM,18.176,,,,,
76,12/13/18 03:15:00 AM,18.200,,,,,
77,12/13/18 03:20:00 AM,18.200,,,,,
78,12/13/18 03:25:00 AM,18.224,,,,,
79,12/13/18 03:30:00 AM,18.200,,,,,
80,12/13/18 03:35:00 AM,18.224,,,,,
81,12/13/18 03:40:00 AM,18.200,,,,,
82,12/13/18 03:45:00 AM,18.200,,,,,
83,12/13/18 03:50:00 AM,18.176,,,,,
84,12/13/18 03:55:00 AM,18.200,,,,,
85,12/13/18 04:00:00 AM,18.200,,,,,
86,12/13/18 04:05:00 AM,18.176,,,,,
87,12/13/18 04:10:00 AM,18.176,,,,,
88,12/13/18 04:15:00 AM,18.200,,,,,
89,12/13/18 04:20:00 AM,18.176,,,,,
90,12/13/18 04:25:00 AM,18.176,,,,,
91,12/13/18 04:30:00 AM,18.176,,,,,
92,12/13/18 04:35:00 AM,18.176,,,,,
93,12/13/18 04:40:00 AM,18.176,,,,,
94,12/13/18 04:45:00 AM,18.152,,,,,
95,12/13/18 04:50:00 AM,18.152,,,,,
96,12/13/18 04:55:00 AM,18.176,,,,,
97,12/13/18 05:00:00 AM,18.152,,,,,
98,12/13/18 05:05:00 AM,18.152,,,,,
99,12/13/18 05:10:00 AM,18.152,,,,,
100,12/13/18 05:15:00 AM,18.152,,,,,
101,12/13/18 05:20:00 AM,18.176,,,,,
102,12/13/18 05:25:00 AM,18.129,,,,,
103,12/13/18 05:30:00 AM,18.129,,,,,
104,12/13/18 05:35:00 AM,18.129,,,,,
105,12/13/18 05:40:00 AM,18.129,,,,,
106,12/13/18 05:45:00 AM,18.152,,,,,
107,12/13/18 05:50:00 AM,18.129,,,,,
108,12/13/18 05:55:00 AM,18.152,,,,,
109,12/13/18 06:00:00 AM,18.129,,,,,
110,12/13/18 06:05:00 AM,18.152,,,,,
111,12/13/18 06:10:00 AM,18.152,,,,,
112,12/13/18 06:15:00 AM,18.105,,,,,
113,12/13/18 06:20:00 AM,18.129,,,,,
114,12/13/18 06:25:00 AM,18.152,,,,,
115,12/13/18 06:30:00 AM,18.105,,,,,
116,12/13/18 06:35:00 AM,18.129,,,,,
117,12/13/18 06:40:00 AM,18.129,,,,,
118,12/13/18 06:45:00 AM,18.129,,,,,
119,12/13/18 06:50:00 AM,18.129,,,,,
120,12/13/18 06:55:00 AM,18.152,,,,,
121,12/13/18 07:00:00 AM,18.129,,,,,
122,12/13/18 07:05:00 AM,18.105,,,,,
123,12/13/18 07:10:00 AM,18.105,,,,,
124,12/13/18 07:15:00 AM,18.105,,,,,
125,12/13/18 07:20:00 AM,18.105,,,,,
126,12/13/18 07:25:00 AM,18.129,,,,,
127,12/13/18 07:30:00 AM,18.105,,,,,
128,12/13/18 07:35:00 AM,18.105,,,,,
129,12/13/18 07:40:00 AM,18.057,,,,,
130,12/13/18 07:45:00 AM,18.057,,,,,
131,12/13/18 07:50:00 AM,18.081,,,,,
132,12/13/18 07:55:00 AM,18.129,,,,,
133,12/13/18 08:00:00 AM,18.105,,,,,
134,12/13/18 08:05:00 AM,18.033,,,,,
135,12/13/18 08:10:00 AM,18.081,,,,,
136,12/13/18 08:15:00 AM,18.057,,,,,
137,12/13/18 08:20:00 AM,18.081,,,,,
138,12/13/18 08:25:00 AM,18.081,,,,,
139,12/13/18 08:30:00 AM,18.081,,,,,
140,12/13/18 08:35:00 AM,18.057,,,,,
141,12/13/18 08:40:00 AM,18.081,,,,,
142,12/13/18 08:45:00 AM,17.724,,,,,
143,12/13/18 08:50:00 AM,18.533,,,,,
144,12/13/18 08:55:00 AM,19.484,,,,,
145,12/13/18 09:00:00 AM,19.912,,,,,
146,12/13/18 09:05:00 AM,20.293,,,,,
147,12/13/18 09:10:00 AM,20.698,,,,,
148,12/13/18 09:15:00 AM,21.175,,,,,
149,12/13/18 09:15:49 AM,,,Logged,Logged,,
150,12/13/18 09:18:03 AM,,Logged,,,,
151,12/13/18 09:20:00 AM,21.772,,,,,
152,12/13/18 09:25:00 AM,22.011,,,,,
153,12/13/18 09:30:00 AM,21.223,,,,,
154,12/13/18 09:35:00 AM,20.674,,,,,
155,12/13/18 09:40:00 AM,20.579,,,,,
156,12/13/18 09:45:00 AM,20.341,,,,,
157,12/13/18 09:50:00 AM,20.293,,,,,
158,12/13/18 09:55:00 AM,20.293,,,,,
159,12/13/18 10:00:00 AM,20.293,,,,,
160,12/13/18 10:05:00 AM,20.317,,,,,
161,12/13/18 10:10:00 AM,20.317,,,,,
162,12/13/18 10:15:00 AM,20.341,,,,,
163,12/13/18 10:20:00 AM,20.341,,,,,
164,12/13/18 10:25:00 AM,21.867,,,,,
165,12/13/18 10:30:00 AM,22.441,,,,,
166,12/13/18 10:35:00 AM,22.058,,,,,
167,12/13/18 10:40:00 AM,21.843,,,,,
168,12/13/18 10:45:00 AM,1.534,,,,,
169,12/13/18 10:50:00 AM,0.190,,,,,
170,12/13/18 10:55:00 AM,0.079,,,,,
171,12/13/18 11:00:00 AM,0.051,,,,,
172,12/13/18 11:05:00 AM,0.051,,,,,
173,12/13/18 11:10:00 AM,0.051,,,,,
174,12/13/18 11:15:00 AM,0.051,,,,,
175,12/13/18 11:20:00 AM,0.135,,,,,
176,12/13/18 11:25:00 AM,0.163,,,,,
177,12/13/18 11:30:00 AM,0.163,,,,,
178,12/13/18 11:35:00 AM,0.163,,,,,
179,12/13/18 11:40:00 AM,0.190,,,,,
180,12/13/18 11:45:00 AM,0.190,,,,,
181,12/13/18 11:50:00 AM,0.218,,,,,
182,12/13/18 11:55:00 AM,4.973,,,,,
183,12/13/18 12:00:00 PM,9.977,,,,,
184,12/13/18 12:03:13 PM,,,Logged,Logged,,
185,12/13/18 12:03:20 PM,,,,,Logged,Logged
