"Plot Title: Multitron Temperature Stability"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 20431984, SEN S/N: 20431984)","Coupler Detached (LGR S/N: 20431984)","Coupler Attached (LGR S/N: 20431984)","Host Connected (LGR S/N: 20431984)","Stopped (LGR S/N: 20431984)","End Of File (LGR S/N: 20431984)"
1,12/12/18 09:00:00 PM,19.032,Logged,,,,
2,12/12/18 09:05:00 PM,19.008,,,,,
3,12/12/18 09:10:00 PM,18.985,,,,,
4,12/12/18 09:15:00 PM,18.985,,,,,
5,12/12/18 09:20:00 PM,18.961,,,,,
6,12/12/18 09:25:00 PM,18.985,,,,,
7,12/12/18 09:30:00 PM,18.961,,,,,
8,12/12/18 09:35:00 PM,18.961,,,,,
9,12/12/18 09:40:00 PM,18.961,,,,,
10,12/12/18 09:45:00 PM,18.961,,,,,
11,12/12/18 09:50:00 PM,18.961,,,,,
12,12/12/18 09:55:00 PM,18.961,,,,,
13,12/12/18 10:00:00 PM,18.961,,,,,
14,12/12/18 10:05:00 PM,18.937,,,,,
15,12/12/18 10:10:00 PM,18.937,,,,,
16,12/12/18 10:15:00 PM,18.937,,,,,
17,12/12/18 10:20:00 PM,18.937,,,,,
18,12/12/18 10:25:00 PM,18.937,,,,,
19,12/12/18 10:30:00 PM,18.961,,,,,
20,12/12/18 10:35:00 PM,18.961,,,,,
21,12/12/18 10:40:00 PM,18.937,,,,,
22,12/12/18 10:45:00 PM,18.937,,,,,
23,12/12/18 10:50:00 PM,18.937,,,,,
24,12/12/18 10:55:00 PM,18.937,,,,,
25,12/12/18 11:00:00 PM,18.937,,,,,
26,12/12/18 11:05:00 PM,18.937,,,,,
27,12/12/18 11:10:00 PM,18.937,,,,,
28,12/12/18 11:15:00 PM,18.937,,,,,
29,12/12/18 11:20:00 PM,18.937,,,,,
30,12/12/18 11:25:00 PM,18.937,,,,,
31,12/12/18 11:30:00 PM,18.937,,,,,
32,12/12/18 11:35:00 PM,18.937,,,,,
33,12/12/18 11:40:00 PM,18.937,,,,,
34,12/12/18 11:45:00 PM,18.937,,,,,
35,12/12/18 11:50:00 PM,18.937,,,,,
36,12/12/18 11:55:00 PM,18.937,,,,,
37,12/13/18 12:00:00 AM,18.937,,,,,
38,12/13/18 12:05:00 AM,18.913,,,,,
39,12/13/18 12:10:00 AM,18.913,,,,,
40,12/13/18 12:15:00 AM,18.913,,,,,
41,12/13/18 12:20:00 AM,18.913,,,,,
42,12/13/18 12:25:00 AM,18.913,,,,,
43,12/13/18 12:30:00 AM,18.913,,,,,
44,12/13/18 12:35:00 AM,18.889,,,,,
45,12/13/18 12:40:00 AM,18.913,,,,,
46,12/13/18 12:45:00 AM,18.889,,,,,
47,12/13/18 12:50:00 AM,18.889,,,,,
48,12/13/18 12:55:00 AM,18.889,,,,,
49,12/13/18 01:00:00 AM,18.889,,,,,
50,12/13/18 01:05:00 AM,18.889,,,,,
51,12/13/18 01:10:00 AM,18.866,,,,,
52,12/13/18 01:15:00 AM,18.889,,,,,
53,12/13/18 01:20:00 AM,18.889,,,,,
54,12/13/18 01:25:00 AM,18.889,,,,,
55,12/13/18 01:30:00 AM,18.889,,,,,
56,12/13/18 01:35:00 AM,18.889,,,,,
57,12/13/18 01:40:00 AM,18.889,,,,,
58,12/13/18 01:45:00 AM,18.889,,,,,
59,12/13/18 01:50:00 AM,18.889,,,,,
60,12/13/18 01:55:00 AM,18.889,,,,,
61,12/13/18 02:00:00 AM,18.866,,,,,
62,12/13/18 02:05:00 AM,18.866,,,,,
63,12/13/18 02:10:00 AM,18.866,,,,,
64,12/13/18 02:15:00 AM,18.866,,,,,
65,12/13/18 02:20:00 AM,18.866,,,,,
66,12/13/18 02:25:00 AM,18.889,,,,,
67,12/13/18 02:30:00 AM,18.866,,,,,
68,12/13/18 02:35:00 AM,18.866,,,,,
69,12/13/18 02:40:00 AM,18.889,,,,,
70,12/13/18 02:45:00 AM,18.842,,,,,
71,12/13/18 02:50:00 AM,18.866,,,,,
72,12/13/18 02:55:00 AM,18.866,,,,,
73,12/13/18 03:00:00 AM,18.866,,,,,
